  0.000,  0.003,  0.000,  0.000,  0.000
  0.000,  0.002,  0.000,  0.000,  0.000
  0.000,  0.001,  0.000,  0.000,  0.000
  0.000,  0.001,  0.000,  0.000,  0.000
  0.000,  0.001,  0.000,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000,  0.000
  0.000,  0.001,  0.000,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000,  0.000
  0.001,  0.001,  0.000,  0.000,  0.000
  0.004,  0.004,  0.000,  0.000,  0.000
  0.000,  0.006,  0.000,  0.000,  0.000
  0.000,  0.003,  0.000,  0.000,  0.000
  0.000,  0.002,  0.000,  0.000,  0.000
  0.000,  0.002,  0.000,  0.000,  0.000
  0.000,  0.002,  0.000,  0.000,  0.000
  0.000,  0.001,  0.000,  0.000,  0.000
  0.000,  0.001,  0.000,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000,  0.000
  0.000,  0.000,  0.001,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000,  0.000
  0.001,  0.000,  0.000,  0.000,  0.000
  0.001,  0.001,  0.000,  0.000,  0.000
  0.000,  0.001,  0.000,  0.000,  0.000
  0.143,  0.001,  0.000,  0.001,  0.000
  0.000,  0.017,  0.001,  0.000,  0.000
  0.000,  0.009,  0.001,  0.000,  0.000
  0.000,  0.005,  0.001,  0.000,  0.000
  0.000,  0.003,  0.000,  0.000,  0.000
  0.000,  0.002,  0.000,  0.000,  0.000
  0.000,  0.002,  0.000,  0.000,  0.000
  0.000,  0.001,  0.001,  0.000,  0.000
  0.000,  0.001,  0.000,  0.000,  0.000
  0.000,  0.000,  0.001,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000,  0.000
  0.000,  0.000,  0.001,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000,  0.000
  0.000,  0.001,  0.000,  0.000,  0.000
  0.000,  0.001,  0.000,  0.000,  0.000
  0.000,  0.001,  0.000,  0.000,  0.000
  0.002,  0.088,  0.000,  0.001,  0.000
  0.138,  0.656,  0.000,  0.001,  0.000
  0.000,  0.038,  0.003,  0.000,  0.000
  0.000,  0.024,  0.005,  0.000,  0.000
  0.000,  0.012,  0.006,  0.000,  0.000
  0.000,  0.006,  0.005,  0.000,  0.000
  0.000,  0.003,  0.003,  0.000,  0.000
  0.000,  0.002,  0.001,  0.000,  0.000
  0.000,  0.002,  0.001,  0.000,  0.000
  0.000,  0.001,  0.000,  0.000,  0.000
  0.000,  0.000,  0.001,  0.000,  0.000
  0.000,  0.000,  0.001,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000,  0.000
  0.000,  0.000,  0.001,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000,  0.000
  0.000,  0.001,  0.000,  0.000,  0.000
  0.000,  0.014,  0.000,  0.001,  0.000
  0.000,  0.184,  0.000,  0.001,  0.000
  0.021,  0.519,  0.000,  0.002,  0.000
  0.000,  0.054,  0.006,  0.000,  0.000
  0.000,  0.039,  0.009,  0.000,  0.000
  0.000,  0.023,  0.013,  0.000,  0.000
  0.000,  0.012,  0.014,  0.000,  0.000
  0.000,  0.007,  0.011,  0.000,  0.000
  0.000,  0.004,  0.007,  0.000,  0.000
  0.000,  0.002,  0.005,  0.000,  0.000
  0.000,  0.000,  0.003,  0.000,  0.000
  0.000,  0.001,  0.001,  0.000,  0.000
  0.000,  0.000,  0.001,  0.000,  0.000
  0.000,  0.000,  0.001,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000,  0.000
  0.000,  0.000,  0.001,  0.000,  0.001
  0.000,  0.000,  0.000,  0.000,  0.006
  0.000,  0.000,  0.000,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000,  0.001
  0.000,  0.001,  0.000,  0.000,  0.001
  0.000,  0.017,  0.000,  0.001,  0.005
  0.000,  0.088,  0.000,  0.000,  0.002
  0.000,  0.107,  0.000,  0.010,  0.011
  0.000,  0.059,  0.006,  0.000,  0.000
  0.000,  0.045,  0.013,  0.000,  0.000
  0.000,  0.031,  0.019,  0.000,  0.000
  0.000,  0.018,  0.022,  0.000,  0.000
  0.000,  0.010,  0.021,  0.000,  0.000
  0.000,  0.006,  0.018,  0.000,  0.000
  0.000,  0.003,  0.013,  0.000,  0.000
  0.000,  0.001,  0.009,  0.000,  0.000
  0.000,  0.000,  0.006,  0.000,  0.000
  0.000,  0.000,  0.003,  0.000,  0.000
  0.000,  0.000,  0.001,  0.000,  0.000
  0.000,  0.000,  0.001,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000,  0.000
  0.000,  0.000,  0.000,  0.001,  0.000
  0.000,  0.000,  0.001,  0.000,  0.008
  0.000,  0.000,  0.000,  0.000,  0.029
  0.000,  0.000,  0.000,  0.000,  0.005
  0.000,  0.000,  0.000,  0.000,  0.001
  0.000,  0.000,  0.000,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000,  0.004
  0.000,  0.005,  0.000,  0.000,  0.014
  0.000,  0.011,  0.000,  0.005,  0.040
  0.001,  0.006,  0.000,  0.093,  0.084
  0.000,  0.053,  0.006,  0.001,  0.000
  0.000,  0.042,  0.012,  0.001,  0.000
  0.000,  0.030,  0.017,  0.001,  0.000
